name,serial_No,CAK_MT_WT,MT_Applied_1,No_Boxes,Begin_Sail,Load_port,Bkg_Dest_Port,Carrier,Voyage_Name,Voyage_No,Est_MT_WT,Est_No_Boxes,MT_Applied,Applied_No_Boxes,Shipped_Date,Arrival_Date
"CROWN FEEDS (PVT) LTD.480M COLOMBO, SRI 70LANKA",CROWNUSSW094640B,,69.319,3,04/01/22,"LONGBEACH,CA",COLOMBO,GTRANS USA INC,COSCOKAOHSIUNG,090W,0.000,0,69.319,3,09/25/22,11/03/22
