name,serial_No,CAK_MT_WT,MT_Applied_1,No_Boxes,Begin_Sail,Load_port,Bkg_Dest_Port,Carrier,Voyage_Name,Voyage_No,Est_MT_WT,Est_No_Boxes,MT_Applied,Applied_No_Boxes,Shipped_Date,Arrival_Date
"M F FEED'S (PVT) LTD480M COLOMBO, SRILANKA",MFFEEDTSSW104031,300,304.301,13,08/15/22,"LONGBEACH,CA",COLOMBO,GTRANS USA INC,COSCOKAOHSIUNG,090W,0.000,0,304.301,13,10/03/22,11/10/22
