name,serial_No,CAK_MT_WT,MT_Applied_1,No_Boxes,Begin_Sail,Load_port,Bkg_Dest_Port,Carrier,Voyage_Name,Voyage_No,Est_MT_WT,Est_No_Boxes,MT_Applied,Applied_No_Boxes,Shipped_Date,Arrival_Date
"MONAMI FREIGHTERS PVT LTD480M COLOMBO, SRILANKA",MONACOSSW100945,50,0.000,2,07/15/22,"LOSANGELES, CA",COLOMBO,"SEATRADEINTERNATIONAL,INC.",CMA CGMUNITY,0TUP0W1MA,52.000,2,0.000,0,10/11/22,11/08/22
