name,serial_No,CAK_MT_WT,MT_Applied_1,No_Boxes,Begin_Sail,Load_port,Bkg_Dest_Port,Carrier,Voyage_Name,Voyage_No,Est_MT_WT,Est_No_Boxes,MT_Applied,Applied_No_Boxes,Shipped_Date,Arrival_Date
"NEVIL NUTRI FEEDS (PVT) LIMITED480M COLOMBO, SRI 100LANKA",NENUKISSW099651,,103.964,4,07/15/22,"PRINCERUPERT,BCCANADA",COLOMBO,"SEATRADEINTERNATIONAL,INC.",XIN NANTONG,439S,0.000,0,103.964,4,08/26/22,10/18/22
